data;tipoCombustivel;precoMedio
"2024-02-08";"Gasolina simples 95";"1,6968 €"
"2024-02-07";"Gasolina simples 95";"1,6965 €"
"2024-02-06";"Gasolina simples 95";"1,6968 €"
"2024-02-05";"Gasolina simples 95";"1,6957 €"
"2024-02-04";"Gasolina simples 95";"1,6849 €"
"2024-02-03";"Gasolina simples 95";"1,6828 €"
"2024-02-02";"Gasolina simples 95";"1,6870 €"
"2024-02-01";"Gasolina simples 95";"1,6878 €"
"2024-01-31";"Gasolina simples 95";"1,6873 €"
"2024-01-30";"Gasolina simples 95";"1,6873 €"
"2024-01-29";"Gasolina simples 95";"1,6858 €"
"2024-01-28";"Gasolina simples 95";"1,6628 €"
"2024-01-27";"Gasolina simples 95";"1,6596 €"
"2024-01-26";"Gasolina simples 95";"1,6638 €"
"2024-01-25";"Gasolina simples 95";"1,6644 €"
"2024-01-24";"Gasolina simples 95";"1,6639 €"
"2024-01-23";"Gasolina simples 95";"1,6642 €"
"2024-01-22";"Gasolina simples 95";"1,6632 €"
"2024-01-21";"Gasolina simples 95";"1,6421 €"
"2024-01-20";"Gasolina simples 95";"1,6436 €"
"2024-01-19";"Gasolina simples 95";"1,6444 €"
"2024-01-18";"Gasolina simples 95";"1,6451 €"
"2024-01-17";"Gasolina simples 95";"1,6443 €"
"2024-01-16";"Gasolina simples 95";"1,6447 €"
"2024-01-15";"Gasolina simples 95";"1,6453 €"
"2024-01-14";"Gasolina simples 95";"1,6422 €"
"2024-01-13";"Gasolina simples 95";"1,6411 €"
"2024-01-12";"Gasolina simples 95";"1,6447 €"
"2024-01-11";"Gasolina simples 95";"1,6446 €"
"2024-01-10";"Gasolina simples 95";"1,6443 €"
"2024-01-09";"Gasolina simples 95";"1,6447 €"
"2024-01-08";"Gasolina simples 95";"1,6440 €"
"2024-01-07";"Gasolina simples 95";"1,6371 €"
"2024-01-06";"Gasolina simples 95";"1,6365 €"
"2024-01-05";"Gasolina simples 95";"1,6407 €"
"2024-01-04";"Gasolina simples 95";"1,6413 €"
"2024-01-03";"Gasolina simples 95";"1,6416 €"
"2024-01-02";"Gasolina simples 95";"1,6425 €"
"2024-01-01";"Gasolina simples 95";"1,6434 €"
"2023-12-31";"Gasolina simples 95";"1,6416 €"
"2023-12-30";"Gasolina simples 95";"1,6416 €"
"2023-12-29";"Gasolina simples 95";"1,6459 €"
"2023-12-28";"Gasolina simples 95";"1,6464 €"
"2023-12-27";"Gasolina simples 95";"1,6462 €"
"2023-12-26";"Gasolina simples 95";"1,6451 €"
"2023-12-25";"Gasolina simples 95";"1,6405 €"
"2023-12-24";"Gasolina simples 95";"1,6223 €"
"2023-12-23";"Gasolina simples 95";"1,6217 €"
"2023-12-22";"Gasolina simples 95";"1,6259 €"
"2023-12-21";"Gasolina simples 95";"1,6265 €"
"2023-12-20";"Gasolina simples 95";"1,6261 €"
"2023-12-19";"Gasolina simples 95";"1,6267 €"
"2023-12-18";"Gasolina simples 95";"1,6280 €"
"2023-12-17";"Gasolina simples 95";"1,6334 €"
"2023-12-16";"Gasolina simples 95";"1,6337 €"
"2023-12-15";"Gasolina simples 95";"1,6386 €"
"2023-12-14";"Gasolina simples 95";"1,6394 €"
"2023-12-13";"Gasolina simples 95";"1,6392 €"
"2023-12-12";"Gasolina simples 95";"1,6400 €"
"2023-12-11";"Gasolina simples 95";"1,6422 €"
"2023-12-10";"Gasolina simples 95";"1,6583 €"
"2023-12-09";"Gasolina simples 95";"1,6600 €"
"2023-12-08";"Gasolina simples 95";"1,6640 €"
"2023-12-07";"Gasolina simples 95";"1,6646 €"
"2023-12-06";"Gasolina simples 95";"1,6646 €"
"2023-12-05";"Gasolina simples 95";"1,6654 €"
"2023-12-04";"Gasolina simples 95";"1,6671 €"
"2023-12-03";"Gasolina simples 95";"1,6712 €"
"2023-12-02";"Gasolina simples 95";"1,6711 €"
"2023-12-01";"Gasolina simples 95";"1,6752 €"
"2023-11-30";"Gasolina simples 95";"1,6757 €"
"2023-11-29";"Gasolina simples 95";"1,6753 €"
"2023-11-28";"Gasolina simples 95";"1,6759 €"
"2023-11-27";"Gasolina simples 95";"1,6801 €"
"2023-11-26";"Gasolina simples 95";"1,6885 €"
"2023-11-25";"Gasolina simples 95";"1,6892 €"
"2023-11-24";"Gasolina simples 95";"1,6932 €"
"2023-11-23";"Gasolina simples 95";"1,6943 €"
"2023-11-22";"Gasolina simples 95";"1,6940 €"
"2023-11-21";"Gasolina simples 95";"1,6951 €"
"2023-11-20";"Gasolina simples 95";"1,7027 €"
"2023-11-19";"Gasolina simples 95";"1,7285 €"
"2023-11-18";"Gasolina simples 95";"1,7310 €"
"2023-11-17";"Gasolina simples 95";"1,7350 €"
"2023-11-16";"Gasolina simples 95";"1,7357 €"
"2023-11-15";"Gasolina simples 95";"1,7355 €"
"2023-11-14";"Gasolina simples 95";"1,7361 €"
"2023-11-13";"Gasolina simples 95";"1,7392 €"
"2023-11-12";"Gasolina simples 95";"1,7590 €"
"2023-11-11";"Gasolina simples 95";"1,7606 €"
"2023-11-10";"Gasolina simples 95";"1,7645 €"
"2023-11-09";"Gasolina simples 95";"1,7656 €"
"2023-11-08";"Gasolina simples 95";"1,7648 €"
"2023-11-07";"Gasolina simples 95";"1,7652 €"
"2023-11-06";"Gasolina simples 95";"1,7642 €"
"2023-11-05";"Gasolina simples 95";"1,7621 €"
"2023-11-04";"Gasolina simples 95";"1,7617 €"
"2023-11-03";"Gasolina simples 95";"1,7657 €"
"2023-11-02";"Gasolina simples 95";"1,7664 €"
"2023-11-01";"Gasolina simples 95";"1,7665 €"
"2023-10-31";"Gasolina simples 95";"1,7670 €"
"2023-10-30";"Gasolina simples 95";"1,7683 €"
"2023-10-29";"Gasolina simples 95";"1,7703 €"
"2023-10-28";"Gasolina simples 95";"1,7708 €"
"2023-10-27";"Gasolina simples 95";"1,7749 €"
"2023-10-26";"Gasolina simples 95";"1,7754 €"
"2023-10-25";"Gasolina simples 95";"1,7750 €"
"2023-10-24";"Gasolina simples 95";"1,7751 €"
"2023-10-23";"Gasolina simples 95";"1,7740 €"
"2023-10-22";"Gasolina simples 95";"1,7513 €"
"2023-10-21";"Gasolina simples 95";"1,7491 €"
"2023-10-20";"Gasolina simples 95";"1,7532 €"
"2023-10-19";"Gasolina simples 95";"1,7539 €"
"2023-10-18";"Gasolina simples 95";"1,7538 €"
"2023-10-17";"Gasolina simples 95";"1,7543 €"
"2023-10-16";"Gasolina simples 95";"1,7599 €"
"2023-10-15";"Gasolina simples 95";"1,7762 €"
"2023-10-14";"Gasolina simples 95";"1,7785 €"
"2023-10-13";"Gasolina simples 95";"1,7826 €"
"2023-10-12";"Gasolina simples 95";"1,7835 €"
"2023-10-11";"Gasolina simples 95";"1,7841 €"
"2023-10-10";"Gasolina simples 95";"1,7847 €"
"2023-10-09";"Gasolina simples 95";"1,7979 €"
"2023-10-08";"Gasolina simples 95";"1,8467 €"
"2023-10-07";"Gasolina simples 95";"1,8545 €"
"2023-10-06";"Gasolina simples 95";"1,8524 €"
"2023-10-05";"Gasolina simples 95";"1,8520 €"
"2023-10-04";"Gasolina simples 95";"1,8517 €"
"2023-10-03";"Gasolina simples 95";"1,8524 €"
"2023-10-02";"Gasolina simples 95";"1,8528 €"
"2023-10-01";"Gasolina simples 95";"1,8520 €"
"2023-09-30";"Gasolina simples 95";"1,8508 €"
"2023-09-29";"Gasolina simples 95";"1,8549 €"
"2023-09-28";"Gasolina simples 95";"1,8556 €"
"2023-09-27";"Gasolina simples 95";"1,8553 €"
"2023-09-26";"Gasolina simples 95";"1,8578 €"
"2023-09-25";"Gasolina simples 95";"1,8650 €"
"2023-09-24";"Gasolina simples 95";"1,8547 €"
"2023-09-23";"Gasolina simples 95";"1,8543 €"
"2023-09-22";"Gasolina simples 95";"1,8584 €"
"2023-09-21";"Gasolina simples 95";"1,8589 €"
"2023-09-20";"Gasolina simples 95";"1,8586 €"
"2023-09-19";"Gasolina simples 95";"1,8588 €"
"2023-09-18";"Gasolina simples 95";"1,8567 €"
"2023-09-17";"Gasolina simples 95";"1,8515 €"
"2023-09-16";"Gasolina simples 95";"1,8510 €"
"2023-09-15";"Gasolina simples 95";"1,8551 €"
"2023-09-14";"Gasolina simples 95";"1,8558 €"
"2023-09-13";"Gasolina simples 95";"1,8557 €"
"2023-09-12";"Gasolina simples 95";"1,8562 €"
"2023-09-11";"Gasolina simples 95";"1,8587 €"
"2023-09-10";"Gasolina simples 95";"1,8645 €"
"2023-09-09";"Gasolina simples 95";"1,8658 €"
"2023-09-08";"Gasolina simples 95";"1,8698 €"
"2023-09-07";"Gasolina simples 95";"1,8705 €"
"2023-09-06";"Gasolina simples 95";"1,8703 €"
"2023-09-05";"Gasolina simples 95";"1,8706 €"
"2023-09-04";"Gasolina simples 95";"1,8716 €"
"2023-09-03";"Gasolina simples 95";"1,8700 €"
"2023-09-02";"Gasolina simples 95";"1,8697 €"
"2023-09-01";"Gasolina simples 95";"1,8736 €"
"2023-08-31";"Gasolina simples 95";"1,8739 €"
"2023-08-30";"Gasolina simples 95";"1,8739 €"
"2023-08-29";"Gasolina simples 95";"1,8743 €"
"2023-08-28";"Gasolina simples 95";"1,8720 €"
"2023-08-27";"Gasolina simples 95";"1,8544 €"
"2023-08-26";"Gasolina simples 95";"1,8530 €"
"2023-08-25";"Gasolina simples 95";"1,8567 €"
"2023-08-24";"Gasolina simples 95";"1,8572 €"
"2023-08-23";"Gasolina simples 95";"1,8567 €"
"2023-08-22";"Gasolina simples 95";"1,8568 €"
"2023-08-21";"Gasolina simples 95";"1,8545 €"
"2023-08-20";"Gasolina simples 95";"1,8262 €"
"2023-08-19";"Gasolina simples 95";"1,8232 €"
"2023-08-18";"Gasolina simples 95";"1,8271 €"
"2023-08-17";"Gasolina simples 95";"1,8280 €"
"2023-08-16";"Gasolina simples 95";"1,8276 €"
"2023-08-15";"Gasolina simples 95";"1,8274 €"
"2023-08-14";"Gasolina simples 95";"1,8270 €"
"2023-08-13";"Gasolina simples 95";"1,8192 €"
"2023-08-12";"Gasolina simples 95";"1,8188 €"
"2023-08-11";"Gasolina simples 95";"1,8228 €"
"2023-08-10";"Gasolina simples 95";"1,8234 €"
"2023-08-09";"Gasolina simples 95";"1,8232 €"
"2023-08-08";"Gasolina simples 95";"1,8235 €"
"2023-08-07";"Gasolina simples 95";"1,8229 €"
"2023-08-06";"Gasolina simples 95";"1,8145 €"
"2023-08-05";"Gasolina simples 95";"1,8133 €"
"2023-08-04";"Gasolina simples 95";"1,8171 €"
"2023-08-03";"Gasolina simples 95";"1,8177 €"
"2023-08-02";"Gasolina simples 95";"1,8172 €"
"2023-08-01";"Gasolina simples 95";"1,8168 €"
"2023-07-31";"Gasolina simples 95";"1,8091 €"
"2023-07-30";"Gasolina simples 95";"1,7408 €"
"2023-07-29";"Gasolina simples 95";"1,7322 €"
"2023-07-28";"Gasolina simples 95";"1,7225 €"
"2023-07-27";"Gasolina simples 95";"1,7228 €"
"2023-07-26";"Gasolina simples 95";"1,7221 €"
"2023-07-25";"Gasolina simples 95";"1,7221 €"
